file,numeral,emotion,speaker,language1,language2,nationality,coordinates
40288.wav,90,bored,142,Thai,English,Thai,"(13.58,100.75)"
40289.wav,14,question,75,,,,
40290.wav,40,excited,141,Urdu,English,Pakistani,"(24.86, 67.00)"
40291.wav,40,neutral,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40293.wav,19,question,83,,,,
40295.wav,1000,neutral,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
40296.wav,1000,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
40297.wav,1000000,question,109,English,Hindi,Indian,"(28.62,77.20)"
40299.wav,10,neutral,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
40300.wav,100,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
40301.wav,80,neutral,31,English,French,British,"(52.21, 0.12)"
40303.wav,2,bored,34,Chinese,English,Chinese,"(30.45,121.57)"
40304.wav,1000,excited,68,Tamil,English,Indian,"(51.34, 1.64)"
40306.wav,40,neutral,40,,,,
40310.wav,12,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
40314.wav,19,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
40315.wav,50,bored,50,Tamil,English,Indian,"(51.52,-0.04)"
40321.wav,40,neutral,99,,,,
40323.wav,30,bored,21,Chinese,English,Chinese,
40324.wav,13,neutral,31,English,French,British,"(52.21, 0.12)"
40325.wav,13,neutral,35,Urdu,,Pakistani,"(51.58,-0.34)"
40327.wav,17,neutral,1,Chinese,,Chinese,"(51.52,-0.04)"
40329.wav,17,neutral,29,Hindi,English,Indian,"(25.61,85.07)"
40331.wav,60,neutral,99,,,,
40332.wav,7,excited,52,Chinese,English,Chinese,"(51.52,-0.04)"
40334.wav,4,question,47,Greek,English,Greek,"(40.63, 22.93)"
40337.wav,60,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
40339.wav,5,excited,27,English,,British,"(51.54,-0.90)"
40341.wav,50,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
40342.wav,3,neutral,91,Tamil,English,Indian,"(51.52,-0.04)"
40344.wav,19,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
40345.wav,3,excited,70,Tamil,English,Indian,"(13.08,80.27)"
40346.wav,30,excited,83,,,,
40347.wav,7,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
40348.wav,14,excited,153,Greek,English,Greek,"(40.63, 22.94)"
40349.wav,1000,excited,81,Tamil,English,Indian,"(12.98,80.21)"
40350.wav,3,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
40351.wav,60,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40353.wav,4,neutral,132,English,,British,"(51.38, 2.36)"
40354.wav,14,neutral,130,English,,British,
40355.wav,14,excited,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40356.wav,1000000,bored,98,Kannada,English,Indian,"(12.93,77.52)"
40357.wav,13,question,153,Greek,English,Greek,"(40.63, 22.94)"
40358.wav,12,neutral,72,English,,British,"(51.255, -0.31)"
40359.wav,19,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
40360.wav,1000000,bored,42,Urdu,English,British,"(51.58, -0.27)"
40364.wav,7,neutral,49,Chinese,,Chinese,"(39.93,116.44)"
40365.wav,5,excited,139,Chinese,English,Chinese,"(30.35, 118.43)"
40368.wav,6,neutral,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
40369.wav,17,excited,91,Tamil,English,Indian,"(51.52,-0.04)"
40370.wav,4,neutral,21,Chinese,English,Chinese,
40372.wav,60,excited,117,English,,British,"(51.64, -0.13)"
40374.wav,13,neutral,8,Chinese,English,Chinese,"(28.71, 115.90)"
40376.wav,1,excited,24,Chinese,English,Chinese,"(23.13, 113,26)"
40377.wav,4,bored,73,Chinese,English,Chinese,"(31.26,121.47)"
40378.wav,11,excited,18,Spanish,English,Spanish,"(28.15,-15.42)"
40379.wav,70,bored,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
40382.wav,5,bored,98,Kannada,English,Indian,"(12.93,77.52)"
40383.wav,1000,neutral,26,Hindi,English,Indian,"(24.19, 77.03)"
40385.wav,1,excited,63,,,,
40386.wav,14,excited,109,English,Hindi,Indian,"(28.62,77.20)"
40387.wav,50,question,132,English,,British,"(51.38, 2.36)"
40388.wav,19,neutral,3,,,,
40389.wav,1,bored,49,Chinese,,Chinese,"(39.93,116.44)"
40392.wav,80,question,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
40393.wav,70,question,60,Amharic,English,British,"(51.53, -0.06)"
40394.wav,4,question,46,Chinese,,Chinese,"(43.88, 125.35)"
40396.wav,40,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
40398.wav,70,question,54,English,Hindi,Indian,"(13.08, 80.27)"
40399.wav,20,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
40400.wav,30,neutral,26,Hindi,English,Indian,"(24.19, 77.03)"
40402.wav,1000,question,44,English,,Syrian,"(51.44, -0.21)"
40403.wav,18,question,136,Tamil,English,Indian,"(13.08, 80.27)"
40404.wav,10,question,38,Arabic,English,British,"(51.56, -0.11)"
40405.wav,14,question,150,Polish,English,Polish,"(52.22,21.01)"
40408.wav,40,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
40411.wav,9,question,150,Polish,English,Polish,"(52.22,21.01)"
40412.wav,19,excited,93,Chinese,English,Chinese,"(30.53,104.06)"
40414.wav,60,bored,30,English,Malayalam,Indian,"(25.19, 55.29)"
40415.wav,12,question,94,Russian,,Kazakhstan,"(49.8,73.1)"
40416.wav,50,bored,19,,,,
40417.wav,11,excited,19,,,,
40418.wav,13,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40422.wav,13,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40423.wav,1,bored,29,Hindi,English,Indian,"(25.61,85.07)"
40424.wav,60,neutral,82,Urdu,English,Indian,"(22.71, 75.85)"
40425.wav,1,bored,134,Urdu,English,Pakistani,"(33.68, 73.04)"
40426.wav,4,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
40427.wav,30,bored,67,English,,British,"(50.72, -3.54)"
40428.wav,10,excited,146,English,Pashto,British,"(51.41,-0.30)"
40429.wav,80,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
40430.wav,20,bored,60,Amharic,English,British,"(51.53, -0.06)"
40431.wav,8,bored,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
40433.wav,100,excited,41,,,,
40434.wav,3,neutral,70,Tamil,English,Indian,"(13.08,80.27)"
40436.wav,17,excited,93,Chinese,English,Chinese,"(30.53,104.06)"
40437.wav,60,neutral,137,Urdu,English,Pakistani,"(24.86,67.00)"
40440.wav,6,bored,112,Hindi,English,Indian,"(30.74,76.76)"
40441.wav,17,question,41,,,,
40443.wav,17,bored,99,,,,
40444.wav,16,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
40445.wav,18,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
40446.wav,0,neutral,73,Chinese,English,Chinese,"(31.26,121.47)"
40447.wav,1000,question,20,English,Yoruba,British,"(51.45, - 0.11)"
40448.wav,80,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
40449.wav,50,neutral,81,Tamil,English,Indian,"(12.98,80.21)"
40450.wav,1000000000,bored,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40452.wav,80,question,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40453.wav,3,neutral,65,Hindi,English,Indian,"(51.54, 0.00)"
40454.wav,30,neutral,130,English,,British,
40455.wav,13,neutral,108,English,,British,"(51.38, -0.10)"
40457.wav,90,excited,136,Tamil,English,Indian,"(13.08, 80.27)"
40458.wav,60,excited,34,Chinese,English,Chinese,"(30.45,121.57)"
40459.wav,90,bored,44,English,,Syrian,"(51.44, -0.21)"
40461.wav,50,neutral,47,Greek,English,Greek,"(40.63, 22.93)"
40463.wav,19,bored,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40464.wav,12,question,42,Urdu,English,British,"(51.58, -0.27)"
40465.wav,16,question,59,Hindi,English,Indian,"(19.07,72.87)"
40466.wav,50,question,24,Chinese,English,Chinese,"(23.13, 113,26)"
40467.wav,1,bored,94,Russian,,Kazakhstan,"(49.8,73.1)"
40468.wav,20,question,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
40469.wav,50,question,92,,,,
40470.wav,80,question,21,Chinese,English,Chinese,
40471.wav,1000000,neutral,134,Urdu,English,Pakistani,"(33.68, 73.04)"
40473.wav,30,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
40474.wav,11,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
40475.wav,5,question,21,Chinese,English,Chinese,
40476.wav,14,question,134,Urdu,English,Pakistani,"(33.68, 73.04)"
40478.wav,16,question,134,Urdu,English,Pakistani,"(33.68, 73.04)"
40479.wav,16,neutral,121,Kannada,English,Indian,"(12.97,77.59)"
40481.wav,7,neutral,153,Greek,English,Greek,"(40.63, 22.94)"
40482.wav,90,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
40484.wav,1000000,excited,133,English,,British,"(51.54, -0.14)"
40486.wav,5,neutral,126,English,Yoruba,Nigerian,"(27.20, 77.49)"
40488.wav,12,question,105,English,Punjabi,British,"(51.48,0.29)"
40489.wav,30,excited,77,Spanish,English,Mexican,"(20.66, -103.39)"
40490.wav,40,question,93,Chinese,English,Chinese,"(30.53,104.06)"
40491.wav,11,excited,92,,,,
40492.wav,15,excited,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40493.wav,1000000,question,50,Tamil,English,Indian,"(51.52,-0.04)"
40494.wav,15,question,99,,,,
40495.wav,60,excited,131,Polish,English,British,"(50.01, 20.98)"
40496.wav,3,question,2,Hindi,English,Indian,"(26.82, 75.62)"
40497.wav,13,excited,150,Polish,English,Polish,"(52.22,21.01)"
40498.wav,2,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
40499.wav,13,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
40500.wav,100,question,40,,,,
40501.wav,17,question,136,Tamil,English,Indian,"(13.08, 80.27)"
40502.wav,13,question,148,Arabic,English,Egyptian,"(51.55, 0.30)"
40503.wav,60,neutral,72,English,,British,"(51.255, -0.31)"
40506.wav,5,question,40,,,,
40507.wav,7,excited,73,Chinese,English,Chinese,"(31.26,121.47)"
40509.wav,3,excited,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40510.wav,40,neutral,18,Spanish,English,Spanish,"(28.15,-15.42)"
40512.wav,2,bored,145,Chinese,English,Chinese,"(51.52,-0.04)"
40513.wav,60,neutral,40,,,,
40514.wav,18,question,47,Greek,English,Greek,"(40.63, 22.93)"
40515.wav,16,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
40516.wav,90,neutral,95,Chinese,English,Chinese,"(39.4, 115.7)"
40517.wav,19,excited,143,Urdu,English,British,"(51.54,0.04)"
40519.wav,20,neutral,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40520.wav,8,bored,98,Kannada,English,Indian,"(12.93,77.52)"
40522.wav,10,question,119,English,German,German,"(51.49, -0.12)"
40525.wav,3,excited,63,,,,
40526.wav,40,neutral,32,Telugu,English,Indian,"(17.56, 78.45)"
40528.wav,9,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
40532.wav,2,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
40533.wav,50,excited,5,English,German,British,"(51.50, -0.12)"
40534.wav,6,neutral,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40535.wav,9,bored,33,English,,British,"(51.50, -0.10)"
40536.wav,90,neutral,109,English,Hindi,Indian,"(28.62,77.20)"
40538.wav,9,question,131,Polish,English,British,"(50.01, 20.98)"
40541.wav,7,bored,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
40542.wav,60,question,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
40543.wav,90,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
40544.wav,20,excited,18,Spanish,English,Spanish,"(28.15,-15.42)"
40547.wav,5,neutral,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40550.wav,9,question,33,English,,British,"(51.50, -0.10)"
40551.wav,16,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
40552.wav,90,question,150,Polish,English,Polish,"(52.22,21.01)"
40554.wav,16,excited,38,Arabic,English,British,"(51.56, -0.11)"
40556.wav,3,excited,37,Hindi,English,Indian,"(51.52,-0.04)"
40557.wav,80,excited,95,Chinese,English,Chinese,"(39.4, 115.7)"
40558.wav,11,neutral,66,English,,British,"(51.477,0.190)"
40559.wav,7,bored,134,Urdu,English,Pakistani,"(33.68, 73.04)"
40560.wav,17,excited,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
40561.wav,1000000000,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40562.wav,1000000,question,105,English,Punjabi,British,"(51.48,0.29)"
40563.wav,40,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
40564.wav,60,neutral,138,English,Italian,British,"(50.81, -3.50)"
40565.wav,19,excited,67,English,,British,"(50.72, -3.54)"
40566.wav,6,question,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40567.wav,20,question,85,English,Arabic,British,"(51.56,-0.25)"
40569.wav,30,neutral,131,Polish,English,British,"(50.01, 20.98)"
40570.wav,90,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
40573.wav,16,neutral,14,Malayalam,English,Indian,"(9.98,76.28)"
40574.wav,7,neutral,63,,,,
40575.wav,11,neutral,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40576.wav,9,bored,107,Bravanese,English,British,"(51.57, -0.07)"
40577.wav,6,question,133,English,,British,"(51.54, -0.14)"
40578.wav,13,question,56,English,Twi,British,"(51.04, 0.17)"
40579.wav,80,excited,85,English,Arabic,British,"(51.56,-0.25)"
40581.wav,0,excited,90,English,Igbo,Nigerian,"(6.4,3.4)"
40582.wav,80,bored,94,Russian,,Kazakhstan,"(49.8,73.1)"
40583.wav,5,question,130,English,,British,
40585.wav,11,neutral,11,English,Filipino,Filipino,"(14.67, 121.04)"
40587.wav,6,bored,57,English,Bengali,British,"(51.53,0.04)"
40588.wav,20,question,18,Spanish,English,Spanish,"(28.15,-15.42)"
40592.wav,12,excited,52,Chinese,English,Chinese,"(51.52,-0.04)"
40593.wav,100,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40594.wav,5,excited,138,English,Italian,British,"(50.81, -3.50)"
40596.wav,18,excited,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40597.wav,50,bored,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40598.wav,5,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
40599.wav,14,question,46,Chinese,,Chinese,"(43.88, 125.35)"
40600.wav,9,excited,42,Urdu,English,British,"(51.58, -0.27)"
40602.wav,16,bored,94,Russian,,Kazakhstan,"(49.8,73.1)"
40605.wav,4,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
40606.wav,2,bored,139,Chinese,English,Chinese,"(30.35, 118.43)"
40607.wav,1000000,excited,19,,,,
40608.wav,11,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
40609.wav,9,excited,81,Tamil,English,Indian,"(12.98,80.21)"
40610.wav,7,question,62,English,Yoruba,British,"(51.52, -0.04)"
40611.wav,18,bored,35,Urdu,,Pakistani,"(51.58,-0.34)"
40612.wav,13,excited,70,Tamil,English,Indian,"(13.08,80.27)"
40613.wav,0,bored,57,English,Bengali,British,"(51.53,0.04)"
40615.wav,17,neutral,132,English,,British,"(51.38, 2.36)"
40618.wav,13,bored,40,,,,
40619.wav,90,bored,137,Urdu,English,Pakistani,"(24.86,67.00)"
40621.wav,12,question,82,Urdu,English,Indian,"(22.71, 75.85)"
40622.wav,5,excited,57,English,Bengali,British,"(51.53,0.04)"
40623.wav,4,question,94,Russian,,Kazakhstan,"(49.8,73.1)"
40626.wav,0,excited,0,German,,German,"(52.52, 13.40)"
40628.wav,14,neutral,0,German,,German,"(52.52, 13.40)"
40629.wav,19,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
40633.wav,18,bored,46,Chinese,,Chinese,"(43.88, 125.35)"
40635.wav,13,excited,129,Urdu,Punjabi,Pakistani,"(51.51, 0.14)"
40636.wav,14,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
40638.wav,5,neutral,140,Malayalam,English,Indian,"(19.07,72.99)"
40639.wav,80,bored,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
40640.wav,80,excited,39,English,Igbo,British,"(51.54,0.19)"
40643.wav,17,excited,121,Kannada,English,Indian,"(12.97,77.59)"
40644.wav,80,neutral,80,English,,Hong Kong,"(22.26, 114.16)"
40645.wav,7,bored,24,Chinese,English,Chinese,"(23.13, 113,26)"
40646.wav,0,question,120,Romanian,English,Romanian,"(44.33,23.79)"
40647.wav,40,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
40648.wav,3,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
40649.wav,4,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
40651.wav,14,neutral,128,Portuguese,Spanish,Portuguese,"(38.90,-9.03)"
40652.wav,1000000000,neutral,61,Tamil,English,Indian,"(51.54, 0.05)"
40653.wav,15,bored,119,English,German,German,"(51.49, -0.12)"
40655.wav,16,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
40657.wav,3,bored,135,Arabic,,Palestinian,"(31.89, 35.20)"
40659.wav,40,question,70,Tamil,English,Indian,"(13.08,80.27)"
40661.wav,30,bored,59,Hindi,English,Indian,"(19.07,72.87)"
40663.wav,8,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
40664.wav,20,bored,41,,,,
40665.wav,9,question,32,Telugu,English,Indian,"(17.56, 78.45)"
40667.wav,80,question,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
40668.wav,4,bored,142,Thai,English,Thai,"(13.58,100.75)"
40669.wav,2,question,44,English,,Syrian,"(51.44, -0.21)"
40670.wav,15,excited,138,English,Italian,British,"(50.81, -3.50)"
40672.wav,12,question,68,Tamil,English,Indian,"(51.34, 1.64)"
40674.wav,13,neutral,101,Bengali,English,Indian,"(51.58,-0.43)"
40675.wav,40,neutral,19,,,,
40676.wav,80,neutral,112,Hindi,English,Indian,"(30.74,76.76)"
40677.wav,5,question,59,Hindi,English,Indian,"(19.07,72.87)"
40681.wav,4,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
40682.wav,14,excited,54,English,Hindi,Indian,"(13.08, 80.27)"
40683.wav,70,bored,46,Chinese,,Chinese,"(43.88, 125.35)"
40684.wav,10,bored,35,Urdu,,Pakistani,"(51.58,-0.34)"
40685.wav,10,question,76,Arabic,English,British,"(51.50, -0.58)"
40686.wav,1000,question,5,English,German,British,"(51.50, -0.12)"
40687.wav,1000000000,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
40689.wav,14,question,111,English,,British,"(51.40, 0.10)"
40690.wav,1,neutral,142,Thai,English,Thai,"(13.58,100.75)"
40692.wav,18,excited,47,Greek,English,Greek,"(40.63, 22.93)"
40693.wav,1,neutral,105,English,Punjabi,British,"(51.48,0.29)"
40694.wav,60,question,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40696.wav,30,neutral,82,Urdu,English,Indian,"(22.71, 75.85)"
40697.wav,50,excited,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
40699.wav,4,neutral,119,English,German,German,"(51.49, -0.12)"
40700.wav,1000,question,152,,,,
40702.wav,9,question,68,Tamil,English,Indian,"(51.34, 1.64)"
40703.wav,0,bored,39,English,Igbo,British,"(51.54,0.19)"
40706.wav,13,bored,105,English,Punjabi,British,"(51.48,0.29)"
40707.wav,90,neutral,37,Hindi,English,Indian,"(51.52,-0.04)"
40708.wav,20,neutral,44,English,,Syrian,"(51.44, -0.21)"
40709.wav,100,bored,83,,,,
40710.wav,11,neutral,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
40711.wav,14,neutral,88,English,Arabic,British,"(51.52,-0.22)"
40712.wav,9,excited,122,Bengali,English,Bangladeshi,"(23.74,90.38)"
40713.wav,50,excited,45,English,Hindi,Indian,"(25.20, 55.27)"
40714.wav,3,neutral,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40715.wav,80,bored,95,Chinese,English,Chinese,"(39.4, 115.7)"
40716.wav,17,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
40718.wav,14,question,108,English,,British,"(51.38, -0.10)"
40721.wav,15,bored,142,Thai,English,Thai,"(13.58,100.75)"
40723.wav,20,bored,139,Chinese,English,Chinese,"(30.35, 118.43)"
40724.wav,10,bored,69,Hindi,English,Indian,"(28.68,77.34)"
40725.wav,3,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
40727.wav,9,excited,65,Hindi,English,Indian,"(51.54, 0.00)"
40728.wav,12,bored,111,English,,British,"(51.40, 0.10)"
40731.wav,7,excited,33,English,,British,"(51.50, -0.10)"
40732.wav,13,question,118,,,,
40735.wav,11,question,86,Twi,English,British,"(51.59,-0.07)"
40736.wav,7,question,137,Urdu,English,Pakistani,"(24.86,67.00)"
40737.wav,12,excited,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
40738.wav,1000000000,neutral,101,Bengali,English,Indian,"(51.58,-0.43)"
40740.wav,18,excited,112,Hindi,English,Indian,"(30.74,76.76)"
40744.wav,6,excited,33,English,,British,"(51.50, -0.10)"
40747.wav,50,neutral,110,Hindi,,Indian,"(23.02, 72.57)"
40748.wav,17,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
40750.wav,10,question,95,Chinese,English,Chinese,"(39.4, 115.7)"
40752.wav,1,bored,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
40753.wav,14,excited,63,,,,
40754.wav,50,excited,48,Gujarati,English,Indian,"(19.07, 72.87)"
40755.wav,0,excited,142,Thai,English,Thai,"(13.58,100.75)"
40757.wav,1,neutral,87,Punjabi,English,Indian,"(51.57,0.07)"
40758.wav,3,bored,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
40759.wav,4,question,33,English,,British,"(51.50, -0.10)"
40761.wav,5,neutral,147,English,Fante,British,"(51.33, -0.01)"
40762.wav,70,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
40763.wav,8,question,47,Greek,English,Greek,"(40.63, 22.93)"
40764.wav,14,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
40765.wav,17,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
40766.wav,7,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
40767.wav,10,bored,27,English,,British,"(51.54,-0.90)"
40768.wav,70,question,121,Kannada,English,Indian,"(12.97,77.59)"
40769.wav,15,bored,78,Malayalam,English,Indian,"(51.52, -0.04)"
40770.wav,18,question,9,Dutch,English,Dutch,"(52.36, 4.90)"
40771.wav,2,bored,33,English,,British,"(51.50, -0.10)"
40772.wav,16,question,72,English,,British,"(51.255, -0.31)"
40774.wav,1,excited,135,Arabic,,Palestinian,"(31.89, 35.20)"
40775.wav,80,excited,4,Urdu,English,Indian,"(51.52, -0.04)"
40776.wav,1,question,108,English,,British,"(51.38, -0.10)"
40777.wav,60,neutral,141,Urdu,English,Pakistani,"(24.86, 67.00)"
40779.wav,11,bored,112,Hindi,English,Indian,"(30.74,76.76)"
40780.wav,15,neutral,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
40781.wav,9,neutral,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
40783.wav,6,neutral,48,Gujarati,English,Indian,"(19.07, 72.87)"
40784.wav,4,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
40786.wav,15,excited,125,Vietnamese,English,British,"(51.51,0.00)"
40787.wav,80,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
40788.wav,1000000000,question,65,Hindi,English,Indian,"(51.54, 0.00)"
40791.wav,19,excited,110,Hindi,,Indian,"(23.02, 72.57)"
40792.wav,18,excited,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40795.wav,8,bored,76,Arabic,English,British,"(51.50, -0.58)"
40797.wav,18,bored,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
40798.wav,1,bored,135,Arabic,,Palestinian,"(31.89, 35.20)"
40799.wav,70,question,52,Chinese,English,Chinese,"(51.52,-0.04)"
40801.wav,1000000000,bored,38,Arabic,English,British,"(51.56, -0.11)"
40803.wav,50,neutral,70,Tamil,English,Indian,"(13.08,80.27)"
40805.wav,4,question,75,,,,
40806.wav,12,neutral,34,Chinese,English,Chinese,"(30.45,121.57)"
40808.wav,19,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
40809.wav,10,neutral,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
40810.wav,7,bored,3,,,,
40811.wav,6,bored,144,Arabic,English,Saudi Arabian,"(21.76, 39.12)"
