file,numeral,emotion,speaker,language1,language2,nationality,coordinates
43613.wav,40,neutral,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
43618.wav,20,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
43619.wav,16,question,101,Bengali,English,Indian,"(51.58,-0.43)"
43620.wav,15,excited,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
43621.wav,8,question,33,English,,British,"(51.50, -0.10)"
43623.wav,80,bored,118,,,,
43624.wav,40,neutral,111,English,,British,"(51.40, 0.10)"
43625.wav,14,bored,86,Twi,English,British,"(51.59,-0.07)"
43627.wav,100,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
43632.wav,100,bored,8,Chinese,English,Chinese,"(28.71, 115.90)"
43633.wav,80,neutral,0,German,,German,"(52.52, 13.40)"
43635.wav,1000000000,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
43636.wav,1,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
43638.wav,9,neutral,33,English,,British,"(51.50, -0.10)"
43639.wav,10,question,76,Arabic,English,British,"(51.50, -0.58)"
43640.wav,2,question,1,Chinese,,Chinese,"(51.52,-0.04)"
43641.wav,5,question,94,Russian,,Kazakhstan,"(49.8,73.1)"
43642.wav,1000000,question,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
43643.wav,15,bored,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
43646.wav,17,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
43647.wav,15,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
43648.wav,5,bored,11,English,Filipino,Filipino,"(14.67, 121.04)"
43649.wav,9,question,6,Telugu,English,Indian,"(17.36, 78.47)"
43650.wav,2,excited,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
43651.wav,12,question,45,English,Hindi,Indian,"(25.20, 55.27)"
43653.wav,60,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
43654.wav,7,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
43659.wav,16,neutral,0,German,,German,"(52.52, 13.40)"
43660.wav,19,question,40,,,,
43661.wav,4,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
43662.wav,4,excited,93,Chinese,English,Chinese,"(30.53,104.06)"
43664.wav,15,question,31,English,French,British,"(52.21, 0.12)"
43666.wav,12,neutral,23,English,German,British,"(51.50,0.13)"
43667.wav,8,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
43668.wav,1,bored,112,Hindi,English,Indian,"(30.74,76.76)"
43669.wav,0,bored,73,Chinese,English,Chinese,"(31.26,121.47)"
43670.wav,18,bored,114,Sindhi,English,Irish,"(24.86,67.00)"
43671.wav,100,excited,62,English,Yoruba,British,"(51.52, -0.04)"
43673.wav,1000,excited,2,Hindi,English,Indian,"(26.82, 75.62)"
43678.wav,4,question,90,English,Igbo,Nigerian,"(6.4,3.4)"
43681.wav,11,bored,10,Chinese,English,Chinese,"(51.52,-0.04)"
43683.wav,13,neutral,111,English,,British,"(51.40, 0.10)"
43685.wav,15,excited,5,English,German,British,"(51.50, -0.12)"
43686.wav,1000000,bored,19,,,,
43687.wav,1000000,neutral,105,English,Punjabi,British,"(51.48,0.29)"
43688.wav,10,question,23,English,German,British,"(51.50,0.13)"
43690.wav,30,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
43694.wav,17,neutral,46,Chinese,,Chinese,"(43.88, 125.35)"
43696.wav,20,question,10,Chinese,English,Chinese,"(51.52,-0.04)"
43697.wav,6,question,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
43698.wav,2,neutral,33,English,,British,"(51.50, -0.10)"
43702.wav,100,question,38,Arabic,English,British,"(51.56, -0.11)"
43706.wav,1000,question,119,English,German,German,"(51.49, -0.12)"
43709.wav,1000000000,neutral,20,English,Yoruba,British,"(51.45, - 0.11)"
43710.wav,1,question,47,Greek,English,Greek,"(40.63, 22.93)"
43711.wav,17,question,22,Marathi,English,Indian,"(18.52, 73.85)"
43714.wav,0,excited,105,English,Punjabi,British,"(51.48,0.29)"
43715.wav,1000000,neutral,26,Hindi,English,Indian,"(24.19, 77.03)"
43717.wav,50,question,71,English,,British,"(51.56, 0.07)"
43718.wav,10,bored,47,Greek,English,Greek,"(40.63, 22.93)"
43719.wav,13,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
43720.wav,100,bored,44,English,,Syrian,"(51.44, -0.21)"
43721.wav,16,excited,6,Telugu,English,Indian,"(17.36, 78.47)"
43724.wav,17,question,26,Hindi,English,Indian,"(24.19, 77.03)"
43727.wav,4,bored,118,,,,
43729.wav,9,excited,114,Sindhi,English,Irish,"(24.86,67.00)"
43730.wav,6,excited,8,Chinese,English,Chinese,"(28.71, 115.90)"
43731.wav,10,question,39,English,Igbo,British,"(51.54,0.19)"
43735.wav,17,bored,49,Chinese,,Chinese,"(39.93,116.44)"
43738.wav,60,excited,19,,,,
43739.wav,2,bored,98,Kannada,English,Indian,"(12.93,77.52)"
43742.wav,17,question,87,Punjabi,English,Indian,"(51.57,0.07)"
43743.wav,2,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
43745.wav,50,bored,6,Telugu,English,Indian,"(17.36, 78.47)"
43747.wav,40,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
43749.wav,18,question,35,Urdu,,Pakistani,"(51.58,-0.34)"
43750.wav,2,question,90,English,Igbo,Nigerian,"(6.4,3.4)"
43751.wav,3,neutral,50,Tamil,English,Indian,"(51.52,-0.04)"
43753.wav,12,neutral,76,Arabic,English,British,"(51.50, -0.58)"
43756.wav,60,excited,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
43758.wav,17,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
43760.wav,90,question,40,,,,
43761.wav,8,excited,23,English,German,British,"(51.50,0.13)"
43762.wav,8,excited,71,English,,British,"(51.56, 0.07)"
43763.wav,18,question,15,English,Tamil,Norwegian,"(51.57, 0.09)"
43768.wav,80,excited,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
43770.wav,30,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
43772.wav,9,bored,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
43774.wav,1,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
43775.wav,1000000,question,59,Hindi,English,Indian,"(19.07,72.87)"
43776.wav,1000,neutral,90,English,Igbo,Nigerian,"(6.4,3.4)"
43778.wav,12,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
43780.wav,1000000000,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
43784.wav,3,neutral,24,Chinese,English,Chinese,"(23.13, 113,26)"
43786.wav,12,neutral,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
43787.wav,80,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
43790.wav,1000,bored,80,English,,Hong Kong,"(22.26, 114.16)"
43792.wav,11,bored,41,,,,
43796.wav,50,excited,46,Chinese,,Chinese,"(43.88, 125.35)"
43797.wav,9,neutral,96,Bengali,English,Bangladeshi,"(51.52, -0.04)"
43799.wav,20,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
43800.wav,90,question,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
43801.wav,12,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
43804.wav,18,bored,70,Tamil,English,Indian,"(13.08,80.27)"
43805.wav,1000000,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
43806.wav,50,excited,97,Marathi,English,Indian,"(18.64, 73.78)"
43809.wav,15,bored,11,English,Filipino,Filipino,"(14.67, 121.04)"
43811.wav,1000,neutral,85,English,Arabic,British,"(51.56,-0.25)"
43812.wav,4,excited,49,Chinese,,Chinese,"(39.93,116.44)"
43813.wav,1000,bored,9,Dutch,English,Dutch,"(52.36, 4.90)"
43814.wav,9,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
43816.wav,8,excited,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
43818.wav,90,bored,93,Chinese,English,Chinese,"(30.53,104.06)"
43820.wav,18,neutral,59,Hindi,English,Indian,"(19.07,72.87)"
43822.wav,2,neutral,118,,,,
43823.wav,50,bored,49,Chinese,,Chinese,"(39.93,116.44)"
43824.wav,1000,excited,11,English,Filipino,Filipino,"(14.67, 121.04)"
43825.wav,60,neutral,111,English,,British,"(51.40, 0.10)"
43826.wav,20,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
43827.wav,30,question,23,English,German,British,"(51.50,0.13)"
43828.wav,3,bored,23,English,German,British,"(51.50,0.13)"
43829.wav,7,bored,75,,,,
43830.wav,13,neutral,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
43831.wav,0,question,67,English,,British,"(50.72, -3.54)"
43832.wav,18,question,82,Urdu,English,Indian,"(22.71, 75.85)"
43834.wav,14,excited,89,Tulu,Kannada,Indian,"(12.97 , 77.59)"
43836.wav,1000000000,bored,47,Greek,English,Greek,"(40.63, 22.93)"
43838.wav,7,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
43839.wav,0,excited,64,Nepalese,English,British,"51.26, -1.08"
43842.wav,13,excited,59,Hindi,English,Indian,"(19.07,72.87)"
43843.wav,3,neutral,23,English,German,British,"(51.50,0.13)"
43845.wav,50,neutral,62,English,Yoruba,British,"(51.52, -0.04)"
43847.wav,8,question,21,Chinese,English,Chinese,
43848.wav,90,neutral,102,Yu,English,Chinese,"(32.05, 118.78)"
43850.wav,1000000,question,78,Malayalam,English,Indian,"(51.52, -0.04)"
43851.wav,1000000000,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
43853.wav,10,question,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
43854.wav,20,excited,79,Arabic,English,Egyptian,"(30.02,31.50)"
43855.wav,3,excited,6,Telugu,English,Indian,"(17.36, 78.47)"
43857.wav,13,bored,1,Chinese,,Chinese,"(51.52,-0.04)"
43858.wav,14,excited,39,English,Igbo,British,"(51.54,0.19)"
43859.wav,7,excited,66,English,,British,"(51.477,0.190)"
43864.wav,20,excited,6,Telugu,English,Indian,"(17.36, 78.47)"
43865.wav,1,neutral,69,Hindi,English,Indian,"(28.68,77.34)"
43866.wav,80,neutral,41,,,,
43867.wav,60,question,44,English,,Syrian,"(51.44, -0.21)"
43869.wav,16,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
43870.wav,1000000,bored,60,Amharic,English,British,"(51.53, -0.06)"
43871.wav,3,bored,101,Bengali,English,Indian,"(51.58,-0.43)"
43873.wav,40,neutral,118,,,,
43874.wav,17,bored,114,Sindhi,English,Irish,"(24.86,67.00)"
43875.wav,9,question,29,Hindi,English,Indian,"(25.61,85.07)"
43876.wav,20,excited,56,English,Twi,British,"(51.04, 0.17)"
43879.wav,90,excited,34,Chinese,English,Chinese,"(30.45,121.57)"
43884.wav,70,bored,69,Hindi,English,Indian,"(28.68,77.34)"
43887.wav,19,bored,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
43889.wav,50,neutral,36,Hindi,Bhojpuri,Indian,"(51.35,-0.17)"
43891.wav,1000,bored,28,Chinese,English,Chinese,"(18.27,109.48)"
43893.wav,16,neutral,78,Malayalam,English,Indian,"(51.52, -0.04)"
43896.wav,70,excited,107,Bravanese,English,British,"(51.57, -0.07)"
43899.wav,15,excited,78,Malayalam,English,Indian,"(51.52, -0.04)"
43900.wav,0,neutral,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
43901.wav,11,excited,65,Hindi,English,Indian,"(51.54, 0.00)"
43902.wav,4,excited,44,English,,Syrian,"(51.44, -0.21)"
43903.wav,17,bored,17,Arabic,English,Saudi Arabian,"(24.71, 46.67)"
43908.wav,14,bored,108,English,,British,"(51.38, -0.10)"
43909.wav,15,bored,52,Chinese,English,Chinese,"(51.52,-0.04)"
43913.wav,90,neutral,107,Bravanese,English,British,"(51.57, -0.07)"
43914.wav,14,neutral,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
43916.wav,1,question,64,Nepalese,English,British,"51.26, -1.08"
43917.wav,18,excited,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
43918.wav,8,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
43920.wav,1,bored,39,English,Igbo,British,"(51.54,0.19)"
43921.wav,6,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
43922.wav,11,question,33,English,,British,"(51.50, -0.10)"
43924.wav,17,bored,10,Chinese,English,Chinese,"(51.52,-0.04)"
43925.wav,17,bored,105,English,Punjabi,British,"(51.48,0.29)"
43926.wav,17,bored,106,Tamil,English,Indian,"(51.52,-0.04)"
43928.wav,16,question,91,Tamil,English,Indian,"(51.52,-0.04)"
43929.wav,13,bored,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
43930.wav,18,bored,88,English,Arabic,British,"(51.52,-0.22)"
43932.wav,70,neutral,97,Marathi,English,Indian,"(18.64, 73.78)"
43933.wav,1000,bored,19,,,,
43934.wav,4,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
43935.wav,7,question,69,Hindi,English,Indian,"(28.68,77.34)"
43936.wav,13,question,108,English,,British,"(51.38, -0.10)"
43937.wav,18,excited,28,Chinese,English,Chinese,"(18.27,109.48)"
43939.wav,1000000,excited,62,English,Yoruba,British,"(51.52, -0.04)"
43944.wav,30,excited,66,English,,British,"(51.477,0.190)"
43947.wav,3,neutral,95,Chinese,English,Chinese,"(39.4, 115.7)"
43948.wav,15,bored,21,Chinese,English,Chinese,
43949.wav,1000,excited,72,English,,British,"(51.255, -0.31)"
43950.wav,80,bored,119,English,German,German,"(51.49, -0.12)"
43951.wav,80,question,57,English,Bengali,British,"(51.53,0.04)"
43954.wav,17,excited,68,Tamil,English,Indian,"(51.34, 1.64)"
43955.wav,8,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
43956.wav,4,excited,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
43957.wav,20,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
43960.wav,50,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
43962.wav,30,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
43963.wav,17,question,106,Tamil,English,Indian,"(51.52,-0.04)"
43965.wav,50,question,79,Arabic,English,Egyptian,"(30.02,31.50)"
43966.wav,4,neutral,72,English,,British,"(51.255, -0.31)"
43970.wav,1000000,question,72,English,,British,"(51.255, -0.31)"
43972.wav,9,neutral,70,Tamil,English,Indian,"(13.08,80.27)"
43973.wav,20,excited,55,Persian,English,Iranian,"(51.52,-0.04)"
43975.wav,12,question,75,,,,
43980.wav,12,neutral,81,Tamil,English,Indian,"(12.98,80.21)"
43982.wav,15,question,84,Arabic,English,Saudi Arabian,"(18.21,42.50)"
43983.wav,2,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
43984.wav,0,bored,67,English,,British,"(50.72, -3.54)"
43986.wav,0,question,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
43991.wav,13,question,48,Gujarati,English,Indian,"(19.07, 72.87)"
43992.wav,3,question,6,Telugu,English,Indian,"(17.36, 78.47)"
43993.wav,70,excited,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
43994.wav,20,neutral,41,,,,
43996.wav,8,question,41,,,,
43998.wav,20,neutral,11,English,Filipino,Filipino,"(14.67, 121.04)"
44001.wav,8,neutral,77,Spanish,English,Mexican,"(20.66, -103.39)"
44003.wav,40,excited,47,Greek,English,Greek,"(40.63, 22.93)"
44010.wav,9,neutral,45,English,Hindi,Indian,"(25.20, 55.27)"
44012.wav,90,excited,22,Marathi,English,Indian,"(18.52, 73.85)"
44013.wav,19,excited,98,Kannada,English,Indian,"(12.93,77.52)"
44015.wav,30,excited,1,Chinese,,Chinese,"(51.52,-0.04)"
44016.wav,19,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
44017.wav,1,neutral,7,Spanish,English,Uruguayan,"(-34.53,-56.10)"
44018.wav,1,excited,64,Nepalese,English,British,"51.26, -1.08"
44020.wav,0,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
44022.wav,5,neutral,42,Urdu,English,British,"(51.58, -0.27)"
44024.wav,4,bored,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
44025.wav,8,bored,39,English,Igbo,British,"(51.54,0.19)"
44026.wav,20,bored,3,,,,
44029.wav,1000000,neutral,76,Arabic,English,British,"(51.50, -0.58)"
44030.wav,14,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
44031.wav,70,question,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
44032.wav,100,bored,62,English,Yoruba,British,"(51.52, -0.04)"
44034.wav,5,neutral,23,English,German,British,"(51.50,0.13)"
44035.wav,12,neutral,103,English,Yoruba,Nigerian,"(51.37, -0.10)"
44036.wav,50,excited,60,Amharic,English,British,"(51.53, -0.06)"
44037.wav,2,question,31,English,French,British,"(52.21, 0.12)"
44038.wav,1000000,excited,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
44040.wav,8,excited,87,Punjabi,English,Indian,"(51.57,0.07)"
44042.wav,50,excited,70,Tamil,English,Indian,"(13.08,80.27)"
44043.wav,20,bored,77,Spanish,English,Mexican,"(20.66, -103.39)"
44044.wav,12,neutral,68,Tamil,English,Indian,"(51.34, 1.64)"
44045.wav,19,excited,59,Hindi,English,Indian,"(19.07,72.87)"
44046.wav,0,question,101,Bengali,English,Indian,"(51.58,-0.43)"
44047.wav,60,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
44048.wav,7,bored,48,Gujarati,English,Indian,"(19.07, 72.87)"
44049.wav,40,question,41,,,,
44050.wav,5,question,34,Chinese,English,Chinese,"(30.45,121.57)"
44055.wav,80,excited,80,English,,Hong Kong,"(22.26, 114.16)"
44057.wav,10,excited,67,English,,British,"(50.72, -3.54)"
44058.wav,10,bored,68,Tamil,English,Indian,"(51.34, 1.64)"
44059.wav,1000000000,neutral,14,Malayalam,English,Indian,"(9.98,76.28)"
44062.wav,18,excited,14,Malayalam,English,Indian,"(9.98,76.28)"
44063.wav,1000000,bored,91,Tamil,English,Indian,"(51.52,-0.04)"
44065.wav,0,question,56,English,Twi,British,"(51.04, 0.17)"
44067.wav,20,question,95,Chinese,English,Chinese,"(39.4, 115.7)"
44068.wav,3,neutral,27,English,,British,"(51.54,-0.90)"
44070.wav,3,question,54,English,Hindi,Indian,"(13.08, 80.27)"
44071.wav,16,neutral,13,Marathi,Hindi,Indian,"(19.02, 72.81)"
44072.wav,9,neutral,19,,,,
44074.wav,10,bored,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
44075.wav,11,excited,30,English,Malayalam,Indian,"(25.19, 55.29)"
44076.wav,6,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
44077.wav,90,bored,15,English,Tamil,Norwegian,"(51.57, 0.09)"
44078.wav,3,excited,9,Dutch,English,Dutch,"(52.36, 4.90)"
44081.wav,80,bored,120,Romanian,English,Romanian,"(44.33,23.79)"
44082.wav,1000000000,question,80,English,,Hong Kong,"(22.26, 114.16)"
44083.wav,6,bored,76,Arabic,English,British,"(51.50, -0.58)"
44084.wav,90,excited,35,Urdu,,Pakistani,"(51.58,-0.34)"
44085.wav,12,question,48,Gujarati,English,Indian,"(19.07, 72.87)"
44089.wav,30,question,6,Telugu,English,Indian,"(17.36, 78.47)"
44090.wav,70,neutral,6,Telugu,English,Indian,"(17.36, 78.47)"
44091.wav,100,bored,43,Dari,Urdu,Afghanistani,"(33.66, 72.99)"
44092.wav,5,bored,72,English,,British,"(51.255, -0.31)"
44098.wav,30,neutral,12,Italian,English,Italian,"(43.61, 13.53)"
44099.wav,2,question,106,Tamil,English,Indian,"(51.52,-0.04)"
44100.wav,20,excited,59,Hindi,English,Indian,"(19.07,72.87)"
44103.wav,17,neutral,87,Punjabi,English,Indian,"(51.57,0.07)"
44105.wav,1000000,bored,62,English,Yoruba,British,"(51.52, -0.04)"
44106.wav,20,neutral,82,Urdu,English,Indian,"(22.71, 75.85)"
44109.wav,90,question,25,Cantonese,English,Hong Kong,"(22.28,114.15)"
44114.wav,19,neutral,4,Urdu,English,Indian,"(51.52, -0.04)"
44118.wav,3,bored,59,Hindi,English,Indian,"(19.07,72.87)"
44120.wav,1000,question,88,English,Arabic,British,"(51.52,-0.22)"
44121.wav,17,question,79,Arabic,English,Egyptian,"(30.02,31.50)"
44122.wav,9,excited,39,English,Igbo,British,"(51.54,0.19)"
44126.wav,15,neutral,99,,,,
44127.wav,14,excited,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
44128.wav,2,bored,104,Amharic,Dutch,Dutch,"(47.56, -52.70)"
44130.wav,80,excited,99,,,,
44131.wav,1000000000,bored,100,Gujarati,Hindi,Indian,"(51.53, 0.00)"
44133.wav,2,question,73,Chinese,English,Chinese,"(31.26,121.47)"
44134.wav,10,question,53,English,,British,"(51.52, -0.09)"
44136.wav,100,neutral,82,Urdu,English,Indian,"(22.71, 75.85)"
44138.wav,30,bored,44,English,,Syrian,"(51.44, -0.21)"
44141.wav,18,question,16,Portuguese,English,Portuguese,"(40.66,-7.90)"
44142.wav,50,question,115,Russian,Polish,Lithuanian,"(54.68, 25.27)"
44149.wav,4,bored,76,Arabic,English,British,"(51.50, -0.58)"
44150.wav,13,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
44151.wav,3,neutral,22,Marathi,English,Indian,"(18.52, 73.85)"
44152.wav,12,question,111,English,,British,"(51.40, 0.10)"
44154.wav,18,neutral,79,Arabic,English,Egyptian,"(30.02,31.50)"
44155.wav,2,neutral,9,Dutch,English,Dutch,"(52.36, 4.90)"
44156.wav,10,question,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
44160.wav,14,bored,2,Hindi,English,Indian,"(26.82, 75.62)"
44163.wav,12,question,21,Chinese,English,Chinese,
44165.wav,19,excited,69,Hindi,English,Indian,"(28.68,77.34)"
44172.wav,4,bored,94,Russian,,Kazakhstan,"(49.8,73.1)"
44173.wav,4,neutral,105,English,Punjabi,British,"(51.48,0.29)"
44174.wav,1000,neutral,81,Tamil,English,Indian,"(12.98,80.21)"
44175.wav,13,neutral,94,Russian,,Kazakhstan,"(49.8,73.1)"
44178.wav,80,bored,112,Hindi,English,Indian,"(30.74,76.76)"
44179.wav,1000000000,excited,0,German,,German,"(52.52, 13.40)"
44182.wav,90,question,85,English,Arabic,British,"(51.56,-0.25)"
44184.wav,4,bored,38,Arabic,English,British,"(51.56, -0.11)"
44187.wav,1000,neutral,81,Tamil,English,Indian,"(12.98,80.21)"
44190.wav,13,excited,105,English,Punjabi,British,"(51.48,0.29)"
44191.wav,20,question,111,English,,British,"(51.40, 0.10)"
44194.wav,2,question,26,Hindi,English,Indian,"(24.19, 77.03)"
44195.wav,3,bored,54,English,Hindi,Indian,"(13.08, 80.27)"
44196.wav,12,bored,11,English,Filipino,Filipino,"(14.67, 121.04)"
44197.wav,60,question,18,Spanish,English,Spanish,"(28.15,-15.42)"
44201.wav,60,question,99,,,,
44205.wav,8,question,45,English,Hindi,Indian,"(25.20, 55.27)"
44206.wav,11,bored,62,English,Yoruba,British,"(51.52, -0.04)"
44208.wav,8,neutral,42,Urdu,English,British,"(51.58, -0.27)"
44212.wav,12,question,8,Chinese,English,Chinese,"(28.71, 115.90)"
44214.wav,60,excited,80,English,,Hong Kong,"(22.26, 114.16)"
44217.wav,30,neutral,60,Amharic,English,British,"(51.53, -0.06)"
44218.wav,70,bored,51,Vietnamese,Polish,Polish,"(52.21,20.97)"
44220.wav,10,neutral,93,Chinese,English,Chinese,"(30.53,104.06)"
44221.wav,50,question,6,Telugu,English,Indian,"(17.36, 78.47)"
44222.wav,40,bored,45,English,Hindi,Indian,"(25.20, 55.27)"
44225.wav,1,excited,107,Bravanese,English,British,"(51.57, -0.07)"
44228.wav,15,excited,29,Hindi,English,Indian,"(25.61,85.07)"
44229.wav,12,bored,23,English,German,British,"(51.50,0.13)"
44231.wav,90,question,98,Kannada,English,Indian,"(12.93,77.52)"
44232.wav,12,excited,116,Punjabi,Hindi,Indian,"(51.48, -0.05)"
44234.wav,10,question,64,Nepalese,English,British,"51.26, -1.08"
44235.wav,60,excited,70,Tamil,English,Indian,"(13.08,80.27)"
44239.wav,19,excited,58,Hungarian,English,Hungarian,"(51.49, -0.02)"
44243.wav,19,bored,53,English,,British,"(51.52, -0.09)"
44244.wav,2,excited,15,English,Tamil,Norwegian,"(51.57, 0.09)"
44247.wav,1000000000,excited,118,,,,
44248.wav,90,excited,72,English,,British,"(51.255, -0.31)"
44249.wav,15,bored,37,Hindi,English,Indian,"(51.52,-0.04)"
44250.wav,18,excited,106,Tamil,English,Indian,"(51.52,-0.04)"
44251.wav,12,excited,113,Cantonese,English,Hong Kong,"(22.29,114.17)"
44253.wav,1000000,bored,61,Tamil,English,Indian,"(51.54, 0.05)"
44256.wav,16,neutral,19,,,,
44257.wav,30,neutral,10,Chinese,English,Chinese,"(51.52,-0.04)"
